date,tick,export,import,system_load,max,min,rain,snow,avg_max,avg_min,day_of_week,holiday,workday,avg_sysload,avg_export,avg_import,std_sysload,std_export,std_import
2016-01-01,0,1503.0,2351.0,4071.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,1,1613.0,2282.0,3873.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,2,1779.0,2224.0,3581.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,3,1923.0,2160.0,3356.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,4,1922.0,2115.0,3294.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,5,1843.0,2037.0,3302.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,6,1847.0,2067.0,3375.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,7,1835.0,2126.0,3436.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,8,1735.0,2165.0,3565.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,9,1516.0,2098.0,3755.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,10,1380.0,2115.0,3916.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,11,1244.0,2101.0,4058.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,12,1135.0,2033.0,4132.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,13,1074.0,1924.0,4075.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,14,1170.0,2060.0,4073.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,15,1254.0,2202.0,4129.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,16,936.0,2212.0,4404.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,17,993.0,2295.0,4523.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,18,1101.0,2365.0,4497.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,19,1137.0,2360.0,4468.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,20,1258.0,2388.0,4372.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,21,1347.0,2417.0,4267.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,22,1571.0,2450.0,4089.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-01,23,1646.0,2333.0,3879.0,-3,-10,0,0.0,2,-2,4.0,1,0,5017.6,883.6,2535.3,836.2,568.8,307.2
2016-01-02,0,1708.0,2195.0,3612.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,1,1842.0,2183.0,3475.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,2,1858.0,2048.0,3327.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,3,1808.0,1921.0,3230.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,4,1695.0,1863.0,3278.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,5,1636.0,1948.0,3428.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,6,1550.0,2048.0,3694.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,7,1557.0,2249.0,3916.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,8,1461.0,2408.0,4204.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,9,1320.0,2490.0,4491.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,10,1173.0,2418.0,4628.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,11,1051.0,2382.0,4724.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,12,1131.0,2500.0,4779.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,13,1099.0,2423.0,4710.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,14,1105.0,2404.0,4676.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,15,1083.0,2406.0,4704.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,16,910.0,2371.0,4936.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,17,946.0,2440.0,4987.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,18,1026.0,2567.0,4925.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,19,1140.0,2563.0,4871.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,20,1199.0,2583.0,4760.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,21,1271.0,2455.0,4585.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,22,1439.0,2404.0,4365.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-02,23,1617.0,2412.0,4126.0,-5,-8,0,0.5,2,-2,5.0,0,1,4767.2,1347.5,2464.3,737.1,403.6,412.0
2016-01-03,0,1619.0,2204.0,3811.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,1,1767.0,2222.0,3675.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,2,1769.0,2111.0,3504.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,3,1764.0,2064.0,3393.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,4,1719.0,2006.0,3415.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,5,1750.0,2125.0,3493.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,6,1650.0,2215.0,3686.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,7,1613.0,2284.0,3876.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,8,1482.0,2445.0,4156.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,9,1307.0,2527.0,4453.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,10,1341.0,2594.0,4679.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,11,1181.0,2568.0,4786.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,12,1141.0,2637.0,4771.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,13,1180.0,2568.0,4636.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,14,1212.0,2572.0,4579.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,15,1091.0,2512.0,4625.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,16,875.0,2581.0,4952.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,17,824.0,2648.0,5094.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,18,842.0,2622.0,5077.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,19,986.0,2650.0,5076.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,20,1174.0,2675.0,4902.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,21,1308.0,2614.0,4665.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,22,1396.0,2422.0,4415.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-03,23,1554.0,2373.0,4178.0,-4,-11,0,0.0,2,-2,6.0,0,0,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-04,0,1538.0,2056.0,3925.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,1,1477.0,1886.0,3832.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,2,1351.0,1575.0,3667.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,3,1348.0,1475.0,3614.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,4,1546.0,1763.0,3739.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,5,1567.0,2024.0,4120.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,6,1475.0,2347.0,4959.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,7,1383.0,2289.0,5299.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,8,1399.0,2321.0,5443.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,9,1527.0,2535.0,5565.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,10,1406.0,2474.0,5637.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,11,1386.0,2525.0,5737.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,12,1290.0,2707.0,5796.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,13,1379.0,2615.0,5754.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,14,1306.0,2569.0,5717.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,15,1148.0,2493.0,5723.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,16,952.0,2521.0,5872.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,17,936.0,2522.0,5908.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,18,942.0,2434.0,5845.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,19,1076.0,2492.0,5780.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,20,1194.0,2393.0,5573.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,21,1505.0,2498.0,5381.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,22,1520.0,2635.0,5117.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-04,23,1682.0,2728.0,4845.0,-7,-12,4,5.1,2,-3,0.0,0,0,5179.8,1379.2,2709.1,666.0,262.2,460.5
2016-01-05,0,1798.0,2634.0,4505.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,1,1627.0,2352.0,4328.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,2,1696.0,2260.0,4120.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,3,1746.0,2240.0,4022.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,4,1642.0,2230.0,4137.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,5,1764.0,2455.0,4498.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,6,1490.0,2573.0,5254.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,7,1395.0,2712.0,5552.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,8,1246.0,2494.0,5630.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,9,1136.0,2411.0,5693.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,10,1068.0,2359.0,5724.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,11,974.0,2288.0,5765.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,12,990.0,2398.0,5789.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,13,1049.0,2353.0,5728.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,14,1020.0,2376.0,5736.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,15,947.0,2307.0,5825.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,16,801.0,2358.0,5988.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,17,824.0,2434.0,5996.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,18,897.0,2422.0,5897.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,19,959.0,2414.0,5804.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,20,1107.0,2382.0,5580.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,21,1590.0,2673.0,5372.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,22,1583.0,2833.0,5103.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-05,23,1716.0,2884.0,4878.0,-4,-8,0,0.5,2,-3,1.0,0,1,4967.3,1060.3,2448.7,770.2,541.3,177.8
2016-01-06,0,1751.0,2508.0,4550.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,1,1641.0,2339.0,4347.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,2,1546.0,2132.0,4140.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,3,1531.0,2035.0,4049.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,4,1528.0,2097.0,4145.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,5,1544.0,2262.0,4482.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,6,1312.0,2434.0,5255.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,7,1342.0,2597.0,5590.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,8,1270.0,2571.0,5652.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,9,1302.0,2664.0,5740.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,10,1221.0,2604.0,5784.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,11,1128.0,2607.0,5856.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,12,1058.0,2609.0,5883.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,13,1031.0,2558.0,5811.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,14,1119.0,2646.0,5762.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,15,1051.0,2610.0,5819.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,16,867.0,2606.0,5968.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,17,752.0,2515.0,5976.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,18,881.0,2567.0,5876.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,19,1056.0,2650.0,5805.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,20,1186.0,2581.0,5612.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,21,1384.0,2579.0,5394.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,22,1388.0,2711.0,5128.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-06,23,1492.0,2740.0,4872.0,0,-5,4,4.1,2,-3,2.0,0,1,5239.1,795.6,2322.9,667.3,519.3,300.4
2016-01-07,0,1376.0,2466.0,4549.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,1,1280.0,2195.0,4349.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,2,1322.0,2058.0,4143.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,3,1270.0,1948.0,4062.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,4,1299.0,2048.0,4139.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,5,1253.0,2092.0,4471.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,6,1081.0,2177.0,5227.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,7,805.0,2057.0,5511.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,8,700.0,1979.0,5569.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,9,613.0,1981.0,5644.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,10,584.0,2006.0,5650.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,11,552.0,2014.0,5653.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,12,561.0,2041.0,5652.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,13,556.0,2013.0,5577.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,14,552.0,2012.0,5523.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,15,584.0,2091.0,5565.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,16,513.0,2253.0,5781.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,17,493.0,2248.0,5897.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,18,479.0,2157.0,5815.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,19,468.0,2047.0,5729.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,20,650.0,2014.0,5535.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,21,1007.0,2154.0,5328.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,22,1134.0,2450.0,5102.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-07,23,1341.0,2462.0,4877.0,4,-6,0,0.0,2,-3,3.0,0,1,4965.7,668.6,2191.6,703.1,488.1,377.8
2016-01-08,0,1211.0,2225.0,4563.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,1,1157.0,2160.0,4386.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,2,1014.0,1835.0,4193.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,3,983.0,1732.0,4104.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,4,984.0,1774.0,4205.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,5,1136.0,2007.0,4553.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,6,896.0,2089.0,5320.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,7,735.0,2131.0,5625.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,8,705.0,2134.0,5680.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,9,760.0,2119.0,5732.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,10,783.0,2191.0,5736.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,11,814.0,2354.0,5741.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,12,737.0,2442.0,5713.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,13,806.0,2394.0,5602.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,14,857.0,2264.0,5544.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,15,716.0,2207.0,5595.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
2016-01-08,16,589.0,2284.0,5811.0,-1,-7,0,0.0,2,-3,4.0,0,1,5234.8,903.8,2529.6,731.9,468.3,337.2
